2018-05-06 02:37:25	rashid	can you tell me more about the personal training	NYUAD health and wellbeing support includes counsellors, dieticians, on-campus doctors and nurses as well as personal trainers, rehabilitation support and more. 	226.95	{'more': 89.25, 'person': 17.0, 'personal': 272.0}	Computer Engineering is more focused on hardware; while Computer Science is more focused on software	127.5	{'more': 127.5}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	122.13506493506492	{'can': 46.36363636363636, 'train': 17.485714285714284, 'training': 58.285714285714285}
2018-05-06 02:37:25	rashid	is there a gym	NYUAD provides a ladies only gymnasium, ladies only physical education classes and training sessions, as well as ladies only swimming hours. 	654.2068965517241	{'there': 42.206896551724135, 'gym': 612.0}	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	63.310344827586206	{'there': 63.310344827586206}	There are clubs at NYUAD called Student Interest Groups (SIGs) 	63.310344827586206	{'there': 63.310344827586206}
2018-05-06 02:37:25	rashid	can i do research at a higher level	The Engineering divisions at NYU Abu Dhabi offers five degrees in Engineering: General Engineering, Mechanical, Electrical, Civil and Computer Engineering	114.15874265641087	{'can': 32.45454545454545, 'i': 15.49367088607595, 'at': 34.0, 'level': 32.21052631578947}	I am double majoring in Social Research and Public Policy (SRPP) and Film	87.49367088607595	{'i': 15.49367088607595, 'research': 72.0}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	76.20138089758343	{'can': 32.45454545454545, 'i': 7.746835443037975, 'research': 36.0}
2018-05-06 02:37:25	rashid	hawaii film	I am double majoring in Social Research and Public Policy (SRPP) and Film	72.0	{'film': 72.0}	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	36.0	{'film': 36.0}	All students are required to complete two seven-week Physical Education sessions as a graduation requirement. 	36.0	{'film': 36.0}
2018-05-06 02:37:25	rashid	white film	I am double majoring in Social Research and Public Policy (SRPP) and Film	43.2	{'film': 72.0}	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	36.0	{'film': 36.0}	All students are required to complete two seven-week Physical Education sessions as a graduation requirement. 	36.0	{'film': 36.0}
2018-05-06 02:37:25	rashid	what's your favorite class	My favorite place on campus is the West Library Terrace	1855.125	{'your': 19.125, 'favorit': 612.0, 'favorite': 1224.0}	My name is Rashid Al Zarooni	195.075	{"what'": 102.0, 'your': 19.125, "what's": 204.0}	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	53.954268292682926	{'your': 19.125, 'class': 34.829268292682926}
2018-05-06 02:37:25	rashid	play	Intercollegiate sports at NYUAD include Basketball, Football, Badminton, Table Tennis, and Volleyball	27.567567567567565	{'play': 27.567567567567565}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	22.054054054054053	{'play': 22.054054054054053}	The Abu Dhabi Inter-University Sports League (ADISL) was founded in 2012. The league has since grown to include over 15 universities throughout the Emirate of Abu Dhabi, you can check out all participating universities and more at www.adisl.ae. 	20.02	{'play': 16.54054054054054}
2018-05-06 02:37:25	rashid	do you play any sport	I am an avatar of an NYUAD student who can answer any questions you may have about the university	125.53446519524617	{'do': 6.534465195246179, 'you': 17.0, 'ani': 34.0, 'any': 68.0}	NYUAD provides a ladies only gymnasium, ladies only physical education classes and training sessions, as well as ladies only swimming hours. 	101.72432432432433	{'play': 16.54054054054054, 'ani': 34.0, 'sport': 51.0, 'any': 68.0}	The Athletics department always welcomes new students to try out for intercollegiate sports teams. As for the Intramural teams, all NYUAD community members are welcome to form or join teams. 	87.94054054054052	{'play': 16.54054054054054, 'sport': 71.39999999999999}
2018-05-06 02:37:25	rashid	are there a student clubs	There are clubs at NYUAD called Student Interest Groups (SIGs) 	486.6912972085386	{'are': 21.857142857142854, 'there': 63.310344827586206, 'student': 22.666666666666664, 'club': 174.85714285714286, 'clubs': 204.0}	Student Interest Groups or SIGs are student clubs to explore a shared passion, support a cause, or work together as a team to competete regionally and internationally	162.39047619047616	{'are': 21.857142857142854, 'student': 30.22222222222222, 'club': 116.57142857142857, 'clubs': 102.0}	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	107.83415435139571	{'are': 21.857142857142854, 'there': 63.310344827586206, 'student': 22.666666666666664}
2018-05-06 02:37:25	rashid	are you part of a club	There are clubs at NYUAD called Student Interest Groups (SIGs) 	135.51428571428573	{'are': 21.857142857142854, 'club': 204.0}	Student Interest Groups or SIGs are student clubs to explore a shared passion, support a cause, or work together as a team to competete regionally and internationally	100.54285714285713	{'are': 21.857142857142854, 'club': 145.71428571428572}	The UAE is in Greenwich Mean Time plus four hours, or nine hours ahead of New York in Standard Time. During Daylight Savings Time, Abu Dhabi is eight hours ahead of New York	87.42857142857143	{'club': 87.42857142857143}
2018-05-06 02:37:25	rashid	what can i do ab side of campus	Academic work at NYU Abu Dhabi is conducted in English. 	110.27027027027027	{'what': 8.27027027027027, 'side': 102.0}	Arabic is the official language of the government and business, though English, Persian, Hindi, and Urdu are also spoken. All signs are either in English or both English and Arabic	110.27027027027027	{'what': 8.27027027027027, 'side': 102.0}	Meal plans provide a certain number of meals per week for students, as well as a certain amount of campus dirhams that can be used around campus. 	99.95062217642864	{'what': 8.27027027027027, 'can': 32.45454545454545, 'campu': 19.741935483870968, 'campus': 39.483870967741936}
2018-05-06 02:37:25	rashid	what are you doing your free time	The UAE is in Greenwich Mean Time plus four hours, or nine hours ahead of New York in Standard Time. During Daylight Savings Time, Abu Dhabi is eight hours ahead of New York	314.27027027027026	{'what': 8.27027027027027, 'time': 306.0}	NYU Abu Dhabi Institue and Arts Centre have been open for the public free of cost. 	262.2857142857143	{'free': 262.2857142857143}	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	200.12741312741312	{'what': 8.27027027027027, 'you': 17.0, 'free': 174.85714285714286}
2018-05-06 02:37:25	rashid	do you like art	NYU Abu Dhabi Institue and Arts Centre have been open for the public free of cost. 	262.2857142857143	{'art': 262.2857142857143}	As of 2017, NYUAD offers Bachelor of Science, Bachelor of Arts, and PhD in a limited number of fields. 	210.53446519524616	{'do': 6.534465195246179, 'art': 204.0}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	187.9260732476352	{'do': 13.068930390492358, 'art': 174.85714285714286}
2018-05-06 02:37:25	rashid	are there underground ray's research opportunities at nyu abu dhabi	NYU New York and NYU Shanghai students have the opportunity to apply to study for a semester at NYU Abu Dhabi. 	86.8315596745027	{'are': 14.57142857142857, 'opportun': 24.0, 'at': 22.666666666666664, 'nyu': 28.6875, 'abu': 15.299999999999999, 'dhabi': 15.49367088607595, 'opportunity': 24.0}	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	85.16748768472905	{'are': 21.857142857142854, 'there': 63.310344827586206}	The Althletics department supports emerging sport teams as long as there are enough students interested and committed to be part of the team. 	85.16748768472905	{'are': 21.857142857142854, 'there': 63.310344827586206}
2018-05-06 02:37:25	rashid	tell me about summer research	Advancement Opportunities Funding - Summer Funding - Testing Funding - Mock interviews - Internships 	244.79999999999998	{'summer': 244.79999999999998}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	36.0	{'research': 36.0}	I have found my experience with the local cultural to be extremely positive. There is always something new to learn or explore	36.0	{'research': 36.0}
2018-05-06 02:37:25	rashid	can i do research	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	76.20138089758343	{'can': 32.45454545454545, 'i': 7.746835443037975, 'research': 36.0}	I'm not sure I can do that	67.55161192635994	{'can': 32.45454545454545, 'i': 15.49367088607595, 'do': 19.60339558573854}	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	61.857307249712306	{'can': 46.36363636363636, 'i': 15.49367088607595}
2018-05-06 02:37:25	rashid	okay so what kind of events does the school organized	The Gazelle is an online journal platform, founded and organized solely by students, you can read their work at www.thegazelle.org. 	309.4131274131274	{'what': 8.27027027027027, 'organ': 29.14285714285714, 'organized': 272.0}	Thank you so much	153.0	{'so': 153.0}	The Athletics department always welcomes new students to try out for intercollegiate sports teams. As for the Intramural teams, all NYUAD community members are welcome to form or join teams. 	132.1142857142857	{'kind': 122.39999999999999, 'organ': 9.714285714285714}
2018-05-06 02:37:25	rashid	does the school organize any events outside of campus	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	141.23076923076923	{'outsid': 47.07692307692307, 'outside': 94.15384615384615}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	123.16732557764814	{'organ': 19.428571428571427, 'event': 74.18181818181819, 'campu': 13.161290322580646, 'organize': 31.384615384615383, 'campus': 26.322580645161292, 'events': 40.8}	Candidate Weekend will be held in AbuDhabi, some of the events will take place on campus while others will be off campus	104.52457478005866	{'event': 74.18181818181819, 'campu': 19.741935483870968, 'campus': 39.483870967741936, 'events': 40.8}
2018-05-06 02:37:25	rashid	can you tell me more about the emirates	Computer Engineering is more focused on hardware; while Computer Science is more focused on software	127.5	{'more': 127.5}	Some countries' driver licenses can be converted automatically. Please check with the Emirates Driving Company	92.91272727272727	{'can': 32.45454545454545, 'emir': 40.8, 'emirate': 40.8, 'emirates': 40.8}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	73.02272727272728	{'can': 32.45454545454545, 'more': 89.25}
2018-05-06 02:37:25	rashid	tell me about the uae	The currency of the UAE is the dirham, which is divided into 100 fils. The UAE dirham is fixed to the US dollar at a rate of 3.67 dirham to the dollar	108.0	{'uae': 108.0}	The office of First Year Programming helps all new students adjust to life in the UAE	72.0	{'uae': 72.0}	The official religion of the UAE is Islam, although other religions are respected and practiced freely	72.0	{'uae': 72.0}
2018-05-06 02:37:25	rashid	what are you doing your free time	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	200.12741312741312	{'what': 8.27027027027027, 'you': 17.0, 'free': 174.85714285714286}	The UAE is in Greenwich Mean Time plus four hours, or nine hours ahead of New York in Standard Time. During Daylight Savings Time, Abu Dhabi is eight hours ahead of New York	188.56216216216217	{'what': 8.27027027027027, 'time': 306.0}	At this time, we do not accept transfer applications. All students must enter in September as first-year students	167.9421052631579	{'you': 8.5, 'do': 6.442105263157895, 'time': 153.0}
2018-05-06 02:37:25	rashid	have you been to new york	I have found my experience with the local cultural to be extremely positive. There is always something new to learn or explore	200.24623946298212	{'have': 13.45054945054945, 'been': 102.0, 'to': 9.637795275590552, 'new': 75.15789473684211}	NYU New York is not cutting ties with NYU Abu Dhabi, the articles released are misleading, and inaccurate	156.75789473684208	{'new': 75.15789473684211, 'york': 81.6}	The UAE is in Greenwich Mean Time plus four hours, or nine hours ahead of New York in Standard Time. During Daylight Savings Time, Abu Dhabi is eight hours ahead of New York	150.1010526315789	{'new': 107.36842105263159, 'york': 142.8}
2018-05-06 02:37:25	rashid	are you at me daddy	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	55.85714285714285	{'are': 21.857142857142854, 'at': 34.0}	Classrooms at NYU Abu Dhabi are co-educational. 	55.85714285714285	{'are': 21.857142857142854, 'at': 34.0}	All classrooms at NYU Abu Dhabi are co-educational, except for women only physical education courses. 	55.85714285714285	{'are': 21.857142857142854, 'at': 34.0}
2018-05-06 02:37:25	rashid	what are you from	There are a variety of PE courses available for students, from fitness classes to sports such as performce boxing and swimming. 	60.727413127413115	{'what': 8.27027027027027, 'are': 21.857142857142854, 'from': 30.599999999999998}	Graduating requirements differ from major to major so it depends on your situation	53.441698841698845	{'what': 8.27027027027027, 'are': 14.57142857142857, 'from': 30.599999999999998}	Pre-requisites are courses that you must complete before enrolling in a given course. Co-requisites are courses that must either complete or be enrolled in to enroll in the given course. 	45.91312741312741	{'what': 8.27027027027027, 'are': 29.14285714285714, 'you': 8.5}
2018-05-06 02:37:25	rashid	are you from russia	NYU Abu Dhabi's high-achieving students have come from 115 nations and speak over 115 languages	45.462857142857146	{'are': 14.57142857142857, 'from': 61.199999999999996}	NYU Abu Dhabi accepts applications from university students, but does not accept transferral of credits. All students are start at NYU Abu Dhabi as first year students. 	45.462857142857146	{'are': 14.57142857142857, 'from': 61.199999999999996}	Graduating requirements differ from major to major so it depends on your situation	45.17142857142857	{'are': 14.57142857142857, 'from': 30.599999999999998}
2018-05-06 02:37:25	rashid	are you from abu dhabi	NYU Abu Dhabi accepts applications from university students, but does not accept transferral of credits. All students are start at NYU Abu Dhabi as first year students. 	63.93905967450271	{'are': 14.57142857142857, 'from': 61.199999999999996, 'abu': 15.299999999999999, 'dhabi': 15.49367088607595}	The workload at NYU Abu Dhabi differs from one course to another. Some courses have a light workload while other have a heavier workload. 	61.39367088607595	{'from': 30.599999999999998, 'abu': 15.299999999999999, 'dhabi': 15.49367088607595}	Just like the students, NYU Abu Dhabi professors come from all around the world. 	45.95810126582278	{'from': 61.199999999999996, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}
2018-05-06 02:37:25	rashid	what is the vision of nyu abu dhabi	Both the Abu Dhabi government and NYU administration are committed to building a US-style, research-focused educational institution that fosters curiosity, creativity, and critical reflection	652.8796057133083	{'what': 8.27027027027027, 'is': 7.6499999999999995, 'vision': 612.0, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}	Academic freedom is an critical aspect of our vision at NYU Abu Dhabi	644.609335443038	{'is': 7.6499999999999995, 'vision': 612.0, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}	NYU New York is not cutting ties with NYU Abu Dhabi, the articles released are misleading, and inaccurate	67.03433544303797	{'is': 22.95, 'nyu': 28.6875, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}
2018-05-06 02:37:25	rashid	feel like i'm sorry	Sorry, not really	306.0	{'sorri': 102.0, 'sorry': 204.0}	Sorry what	306.0	{'sorri': 102.0, 'sorry': 204.0}	I'm not sure I can do that	204.0	{"i'm": 204.0}
2018-05-06 02:37:25	rashid	do you like apple tv	Thank you! / Thank you	66.38793103448276	{'you': 25.5, 'like': 40.88793103448276}	That's nice of you to say	57.887931034482754	{'you': 17.0, 'like': 40.88793103448276}	Thank you so much	57.887931034482754	{'you': 17.0, 'like': 40.88793103448276}
2018-05-06 02:37:25	rashid	are you student	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	44.52380952380952	{'are': 21.857142857142854, 'student': 22.666666666666664}	i am on the swim team, Model UN SIG, and am the video desk editor for The Gazelle, our student publication. I am also a member of REACH. 	38.182539682539684	{'are': 14.57142857142857, 'you': 8.5, 'student': 15.11111111111111}	Pre-requisites are courses that you must complete before enrolling in a given course. Co-requisites are courses that must either complete or be enrolled in to enroll in the given course. 	37.64285714285714	{'are': 29.14285714285714, 'you': 8.5}
2018-05-06 02:37:25	rashid	what classes have you taken	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	621.4798517896079	{'what': 8.27027027027027, 'class': 29.853658536585364, 'have': 20.175824175824175, 'you': 8.5, 'taken': 918.0, 'classes': 51.0}	NYU Abu Dhabi students have to declare their majors by the end of the forth semester. However, some major require that you declare it earlier to enroll in certain classes. 	74.07826320021442	{'class': 19.902439024390244, 'have': 20.175824175824175, 'you': 8.5, 'classes': 25.5}	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	54.482926829268294	{'class': 39.80487804878049, 'classes': 51.0}
2018-05-06 02:37:25	rashid	what's your native language	Arabic is the official language of the government and business, though English, Persian, Hindi, and Urdu are also spoken. All signs are either in English or both English and Arabic	272.0	{'languag': 102.0, 'language': 170.0}	My name is Rashid Al Zarooni	195.075	{"what'": 102.0, 'your': 19.125, "what's": 204.0}	Academic work at NYU Abu Dhabi is conducted in English. 	122.39999999999999	{'languag': 68.0, 'language': 136.0}
2018-05-06 02:37:25	rashid	what is emily elizabeth	The Emirati national dress for men is called the Kandoura. For women it is called the Abaya	31.22027027027027	{'what': 8.27027027027027, 'is': 22.95}	My name is Rashid Al Zarooni	23.570270270270267	{'what': 8.27027027027027, 'is': 15.299999999999999}	The currency of the UAE is the dirham, which is divided into 100 fils. The UAE dirham is fixed to the US dollar at a rate of 3.67 dirham to the dollar	23.322162162162158	{'what': 8.27027027027027, 'is': 30.599999999999998}
2018-05-06 02:37:25	rashid	undergraduate research	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	21.6	{'research': 36.0}	I have found my experience with the local cultural to be extremely positive. There is always something new to learn or explore	21.6	{'research': 36.0}	Student Interest Groups or SIGs are student clubs to explore a shared passion, support a cause, or work together as a team to competete regionally and internationally	21.6	{'research': 36.0}
2018-05-06 02:37:25	rashid	what is local culture	I have found my experience with the local cultural to be extremely positive. There is always something new to learn or explore	250.27216216216212	{'what': 8.27027027027027, 'is': 7.6499999999999995, 'local': 163.2, 'cultur': 102.0, 'culture': 136.0}	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	137.7	{'cultur': 127.5, 'culture': 102.0}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	90.26999999999998	{'is': 7.6499999999999995, 'local': 163.2, 'cultur': 76.5, 'culture': 204.0}
2018-05-06 02:37:25	rashid	tell me about your timer and wheel bugatti	Awww thanks	38.25	{'your': 38.25}	That's nice of you to say	38.25	{'your': 38.25}	Thank you so much	38.25	{'your': 38.25}
2018-05-06 02:37:25	rashid	tell me about your experience in school	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	109.46341463414635	{'experi': 2.4878048780487805, 'school': 102.0, 'experience': 4.975609756097561}	I found out about NYUAD because my high school college counselor recommended I apply. 	102.0	{'school': 102.0}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	43.714285714285715	{'school': 43.714285714285715}
2018-05-06 02:37:25	rashid	who is john sexton	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	435.22654485049827	{'who': 58.285714285714285, 'is': 7.6499999999999995, 'john': 47.44186046511628, 'sexton': 612.0}	All students are offered dorms on campus including students who live in the UAE or in Abu Dhabi. 	58.285714285714285	{'who': 58.285714285714285}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	43.51096345514949	{'who': 58.285714285714285, 'john': 14.232558139534884}
2018-05-06 02:37:25	rashid	does your family support you being in my way of loving	Our Health and Wellness centre provides confidential counseling services available for all students. Peer to peer support is also provided through REACH a student organization. 	133.25773009599095	{'doe': 36.42857142857143, 'support': 88.27636363636364, 'be': 1.2670807453416149, 'does': 7.285714285714286}	The office of First Year Programming helps all new students adjust to life in the UAE	113.4451948051948	{'doe': 36.42857142857143, 'support': 69.7309090909091, 'does': 7.285714285714286}	That's nice of you to say	82.01708074534163	{'your': 38.25, 'you': 17.0, 'be': 1.2670807453416149, 'love': 25.5}
2018-05-06 02:37:25	rashid	what's your favorite class	My favorite place on campus is the West Library Terrace	1113.0749999999998	{'your': 19.125, 'favorit': 612.0, 'favorite': 1224.0}	My name is Rashid Al Zarooni	195.075	{"what'": 102.0, 'your': 19.125, "what's": 204.0}	That's nice of you to say	38.25	{'your': 38.25}
2018-05-06 02:37:25	rashid	where is the library	I'm not sure I can do that	182.50714285714284	{'is': 7.6499999999999995, 'librari': 58.285714285714285, 'library': 116.57142857142857}	Nope, can you	182.50714285714284	{'is': 7.6499999999999995, 'librari': 58.285714285714285, 'library': 116.57142857142857}	I wish I could	182.50714285714284	{'is': 7.6499999999999995, 'librari': 58.285714285714285, 'library': 116.57142857142857}
2018-05-06 02:37:25	rashid	what do you find interesting about and where would that be	That's nice of you to say	200.51552795031057	{'you': 17.0, 'interest': 43.714285714285715, 'be': 3.8012422360248443, 'interesting': 136.0}	Thank you so much	200.51552795031057	{'you': 17.0, 'interest': 43.714285714285715, 'be': 3.8012422360248443, 'interesting': 136.0}	That's sweet of you	200.51552795031057	{'you': 17.0, 'interest': 43.714285714285715, 'be': 3.8012422360248443, 'interesting': 136.0}
2018-05-06 02:37:25	rashid	do you have any culture shock	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	145.7703296703297	{'have': 13.45054945054945, 'cultur': 127.5, 'culture': 102.0}	All dorms are located on our Saadiyat campus. The highline, or the second floor, marks the residential area. 	122.39999999999999	{'shock': 204.0}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	83.39100878747738	{'do': 6.534465195246179, 'you': 17.0, 'have': 13.45054945054945, 'ani': 34.0, 'any': 68.0}
2018-05-06 02:37:25	rashid	what is near the school	I found out about NYUAD because my high school college counselor recommended I apply. 	102.0	{'school': 102.0}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	66.38095238095238	{'near': 22.666666666666664, 'school': 43.714285714285715}	The Debate Society meets on weekly basis and train for national and international debate contests	51.364285714285714	{'is': 7.6499999999999995, 'school': 43.714285714285715}
2018-05-06 02:37:25	rashid	did you apply to any other schools	I applied to several other universities	215.63779527559055	{'did': 34.0, 'you': 8.5, 'appli': 25.5, 'to': 9.637795275590552, 'other': 112.5, 'apply': 25.5}	The official religion of the UAE is Islam, although other religions are respected and practiced freely	98.94389763779526	{'appli': 6.375, 'to': 4.818897637795276, 'other': 75.0, 'apply': 12.75}	I found out about NYUAD because my high school college counselor recommended I apply. 	92.16428571428571	{'did': 34.0, 'you': 8.5, 'appli': 12.75, 'school': 72.85714285714286, 'apply': 25.5}
2018-05-06 02:37:25	rashid	why did you decide to go to nyu abu dhabi	The Althletics department supports emerging sport teams as long as there are enough students interested and committed to be part of the team. 	315.6377952755906	{'whi': 102.0, 'to': 9.637795275590552, 'why': 204.0}	Admission to NYU Abu Dhabi is highly selective. Students are admitted based on academic excellence, extracurricular activities, and demonstrated interest in global citizenship, service, and leadership	313.99426143725697	{'decid': 81.6, 'to': 19.275590551181104, 'nyu': 19.125, 'abu': 15.299999999999999, 'dhabi': 15.49367088607595, 'decide': 163.2}	Students need to declare their majors only by the end of their third semester. Students do not have to decide on their major before coming to NYUAD. 	249.23338582677164	{'decid': 122.39999999999999, 'to': 48.188976377952756, 'decide': 244.79999999999998}
2018-05-06 02:37:25	rashid	you play any sport	NYUAD provides a ladies only gymnasium, ladies only physical education classes and training sessions, as well as ladies only swimming hours. 	101.72432432432433	{'play': 16.54054054054054, 'ani': 34.0, 'sport': 51.0, 'any': 68.0}	The Athletics department always welcomes new students to try out for intercollegiate sports teams. As for the Intramural teams, all NYUAD community members are welcome to form or join teams. 	87.94054054054052	{'play': 16.54054054054054, 'sport': 71.39999999999999}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	71.4	{'you': 17.0, 'ani': 34.0, 'any': 68.0}
2018-05-06 02:37:25	rashid	what's your major	NYU Abu Dhabi students have to declare their majors by the end of the forth semester. However, some major require that you declare it earlier to enroll in certain classes. 	285.59999999999997	{'major': 285.59999999999997}	Graduating requirements differ from major to major so it depends on your situation	223.12499999999997	{'your': 19.125, 'major': 203.99999999999997}	My name is Rashid Al Zarooni	195.075	{"what'": 102.0, 'your': 19.125, "what's": 204.0}
2018-05-06 02:37:25	katarina	what can i talk to you about	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	218.54045214045215	{'what': 7.987012987012987, 'can': 45.55555555555555, 'i': 15.185185185185187, 'talk': 113.8888888888889, 'to': 19.523809523809526, 'you': 16.4}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	119.46796536796536	{'what': 7.987012987012987, 'can': 59.22222222222222, 'i': 22.77777777777778, 'to': 4.880952380952381, 'you': 24.599999999999998}	Yes, we strongly encourage you to apply online using the Common Application. If for some reason you cannot apply online, please contact your regional representative to discuss alternative methods of applying	73.23597883597883	{'can': 31.88888888888889, 'i': 15.185185185185187, 'to': 9.761904761904763, 'you': 16.4}
2018-05-06 02:37:25	katarina	can you tell me about nyu study away	NYU New York and NYU Shanghai students have the opportunity to apply to study for a semester at NYU Abu Dhabi. 	115.61845412651866	{'nyu': 29.758064516129032, 'studi': 13.977272727272727, 'away': 43.92857142857143, 'study': 27.954545454545453}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	93.7415770609319	{'can': 59.22222222222222, 'you': 24.599999999999998, 'nyu': 9.919354838709678}	Yes, students are encouraged to spend up to two semesters over their four years at NYUAD studying abroad at any of NYU's 14 global academic centers	91.12065354000838	{'nyu': 9.919354838709678, 'studi': 18.636363636363637, 'away': 43.92857142857143, 'study': 18.636363636363637}
2018-05-06 02:37:25	katarina	what are nyu's global sites	Yes, students are encouraged to spend up to two semesters over their four years at NYUAD studying abroad at any of NYU's 14 global academic centers	454.25610902255636	{'are': 23.0625, "nyu'": 68.33333333333333, 'global': 131.78571428571428, 'site': 43.1578947368421, "nyu's": 136.66666666666666, 'sites': 51.25}	J-Term or January Term offers one month long intensive courses. Students are required to complete three J-Term courses throughout their four years, and can do one in one of our global sites. 	205.62705058099795	{'what': 7.987012987012987, 'are': 15.375, 'global': 87.85714285714286, 'site': 43.1578947368421, 'sites': 51.25}	yes	205.0	{"nyu'": 68.33333333333333, "nyu's": 136.66666666666666}
2018-05-06 02:37:25	katarina	can you tell me about the academic center	Academic work at NYU Abu Dhabi is conducted in English. 	95.48684210526315	{'academ': 30.75, 'academic': 64.73684210526315}	Academic freedom is an critical aspect of our vision at NYU Abu Dhabi	95.48684210526315	{'academ': 30.75, 'academic': 64.73684210526315}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	83.82222222222222	{'can': 59.22222222222222, 'you': 24.599999999999998}
2018-05-06 02:37:25	katarina	how to admissions work in abu dhabi	Candidate Weekend is a unique part of the NYU Abu Dhabi admissions process, a chance to experience life in NYU Abu Dhabi's global community and explore the cosmopolitan city of Abu Dhabi	117.04728604728605	{'to': 4.880952380952381, 'admiss': 20.5, 'work': 15.76923076923077, 'abu': 23.653846153846153, 'dhabi': 15.974025974025974, 'admission': 20.5, 'admissions': 15.76923076923077}	Admission to NYU Abu Dhabi is highly selective. Students are admitted based on academic excellence, extracurricular activities, and demonstrated interest in global citizenship, service, and leadership	98.27439227439227	{'how': 15.76923076923077, 'to': 9.761904761904763, 'admiss': 20.5, 'abu': 15.76923076923077, 'dhabi': 15.974025974025974, 'admission': 20.5}	NYUAD looks at your entire application: grades, test scores, extracurricular work, evaluations, recommendations, and all information shared as part of the application	88.3076923076923	{'admiss': 20.5, 'work': 31.53846153846154, 'admission': 20.5, 'admissions': 15.76923076923077}
2018-05-06 02:37:25	katarina	can you tell me more about candidate weekend	My Candidate Weekend was awesome and a turning point in my decision to attend NYUAD	431.9642857142857	{'candid': 51.25, 'weekend': 205.00000000000003, 'candidate': 175.71428571428572}	Candidate Weekend will be held in AbuDhabi, some of the events will take place on campus while others will be off campus	431.9642857142857	{'candid': 51.25, 'weekend': 205.00000000000003, 'candidate': 175.71428571428572}	Candidate Weekend is a unique part of the NYU Abu Dhabi admissions process, a chance to experience life in NYU Abu Dhabi's global community and explore the cosmopolitan city of Abu Dhabi	259.17857142857144	{'candid': 51.25, 'weekend': 205.00000000000003, 'candidate': 175.71428571428572}
